id,previous_reading,current_reading,excess_consumption,total_consumed,finished_at,period_id,water_meter_id,code,created_at,created_by_id,operator_id,status,updated_at,updated_by_id
6519,501,503,0,2,2023-11-01 15:38:19.295853 +00:00,31,635,LE-03747,2023-11-01 13:43:45.775807 +00:00,,3,F,2023-11-01 15:38:19.303809 +00:00,
6521,2139,2150,1,11,2023-11-01 15:56:54.039268 +00:00,31,637,LE-03749,2023-11-01 13:43:45.775846 +00:00,,3,F,2023-11-01 15:56:54.048230 +00:00,
6525,6947,6955,0,8,2023-11-01 16:50:52.486209 +00:00,31,641,LE-03753,2023-11-01 13:43:45.775927 +00:00,,3,F,2023-11-01 16:50:52.497766 +00:00,
6524,2636,2647,1,11,2023-11-01 16:56:32.477191 +00:00,31,640,LE-03752,2023-11-01 13:43:45.775906 +00:00,,3,F,2023-11-01 16:56:32.487807 +00:00,
6478,515,515,0,0,2023-11-01 21:02:03.133398 +00:00,31,594,LE-03706,2023-11-01 13:43:45.774828 +00:00,,3,F,2023-11-01 21:02:03.159360 +00:00,
6479,4346,4359,3,13,2023-11-01 21:02:34.468294 +00:00,31,595,LE-03707,2023-11-01 13:43:45.774848 +00:00,,3,F,2023-11-01 21:02:34.476142 +00:00,
6489,994,994,0,0,2023-11-01 21:02:58.479886 +00:00,31,605,LE-03717,2023-11-01 13:43:45.775152 +00:00,,3,F,2023-11-01 21:02:58.488782 +00:00,
6488,266,280,4,14,2023-11-01 21:04:43.419930 +00:00,31,604,LE-03716,2023-11-01 13:43:45.775131 +00:00,,3,F,2023-11-01 21:04:43.431851 +00:00,
6487,1080,1085,0,5,2023-11-01 21:05:54.235583 +00:00,31,603,LE-03715,2023-11-01 13:43:45.775111 +00:00,,3,F,2023-11-01 21:05:54.250559 +00:00,
6486,3193,3210,7,17,2023-11-01 21:06:33.088320 +00:00,31,602,LE-03714,2023-11-01 13:43:45.775091 +00:00,,3,F,2023-11-01 21:06:33.096994 +00:00,
6490,3598,3604,0,6,2023-11-01 21:12:32.822622 +00:00,31,606,LE-03718,2023-11-01 13:43:45.775172 +00:00,,3,F,2023-11-01 21:12:32.831892 +00:00,
6492,182,182,0,0,2023-11-01 21:15:38.525998 +00:00,31,608,LE-03720,2023-11-01 13:43:45.775212 +00:00,,3,F,2023-11-01 21:15:38.533904 +00:00,
6493,4850,4853,0,3,2023-11-01 21:18:50.479069 +00:00,31,609,LE-03721,2023-11-01 13:43:45.775232 +00:00,,3,F,2023-11-01 21:18:50.487637 +00:00,
6496,2452,2465,3,13,2023-11-01 21:22:18.477510 +00:00,31,612,LE-03724,2023-11-01 13:43:45.775292 +00:00,,3,F,2023-11-01 21:22:18.486681 +00:00,
6498,5033,5050,7,17,2023-11-01 21:22:51.120298 +00:00,31,614,LE-03726,2023-11-01 13:43:45.775386 +00:00,,3,F,2023-11-01 21:22:51.129384 +00:00,
6497,4270,4272,0,2,2023-11-01 21:24:45.923522 +00:00,31,613,LE-03725,2023-11-01 13:43:45.775313 +00:00,,3,F,2023-11-01 21:24:45.946946 +00:00,
6516,999,1004,0,5,2023-11-03 14:37:14.612985 +00:00,31,632,LE-03744,2023-11-01 13:43:45.775747 +00:00,,3,F,2023-11-03 14:37:14.621319 +00:00,
6517,2533,2543,0,10,2023-11-03 14:40:50.812167 +00:00,31,633,LE-03745,2023-11-01 13:43:45.775767 +00:00,,3,F,2023-11-03 14:40:50.819779 +00:00,
6505,1193,1194,0,1,2023-11-03 14:46:27.847861 +00:00,31,621,LE-03733,2023-11-01 13:43:45.775528 +00:00,,3,F,2023-11-03 14:46:27.856380 +00:00,
6500,437,437,0,0,2023-11-03 14:48:53.783889 +00:00,31,616,LE-03728,2023-11-01 13:43:45.775427 +00:00,,3,F,2023-11-03 14:48:53.791438 +00:00,
6499,1047,1056,0,9,2023-11-03 14:49:52.435492 +00:00,31,615,LE-03727,2023-11-01 13:43:45.775407 +00:00,,3,F,2023-11-03 14:49:52.443727 +00:00,
6506,197,197,0,0,2023-11-03 15:00:40.376225 +00:00,31,622,LE-03734,2023-11-01 13:43:45.775548 +00:00,,3,F,2023-11-03 15:00:40.390214 +00:00,
6501,918,919,0,1,2023-11-03 15:02:18.178985 +00:00,31,617,LE-03729,2023-11-01 13:43:45.775448 +00:00,,3,F,2023-11-03 15:02:18.189876 +00:00,
6503,1858,1861,0,3,2023-11-03 15:11:54.539187 +00:00,31,619,LE-03731,2023-11-01 13:43:45.775488 +00:00,,3,F,2023-11-03 15:11:54.549122 +00:00,
6504,185,201,6,16,2023-11-03 15:23:53.706730 +00:00,31,620,LE-03732,2023-11-01 13:43:45.775508 +00:00,,3,F,2023-11-03 15:23:53.723797 +00:00,
6513,2466,2472,0,6,2023-11-03 15:31:22.899011 +00:00,31,629,LE-03741,2023-11-01 13:43:45.775687 +00:00,,3,F,2023-11-03 15:31:22.909961 +00:00,
6514,664,686,12,22,2023-11-03 15:55:09.370110 +00:00,31,630,LE-03742,2023-11-01 13:43:45.775707 +00:00,,3,F,2023-11-03 15:55:09.386852 +00:00,
6518,5384,5392,0,8,2023-11-03 15:57:11.395160 +00:00,31,634,LE-03746,2023-11-01 13:43:45.775787 +00:00,,3,F,2023-11-03 15:57:11.403991 +00:00,
6475,2292,2311,9,19,2023-11-08 15:39:00.508579 +00:00,31,591,LE-03703,2023-11-01 13:43:45.774769 +00:00,,3,F,2023-11-08 15:39:00.520559 +00:00,
6685,888,898,0,10,2023-12-04 14:35:58.633407 +00:00,32,456,LE-03913,2023-12-02 21:42:52.794998 +00:00,,3,F,2023-12-04 14:35:58.641830 +00:00,
5667,8159,8232,63,73,2023-09-04 15:28:00.829338 +00:00,29,471,LE-02895,,3,3,F,2023-09-04 15:28:00.880360 +00:00,3
5671,1236,1236,0,0,2023-09-05 14:56:05.865209 +00:00,29,475,LE-02899,,3,3,F,2023-09-05 14:56:05.870892 +00:00,3
6566,4464,4480,6,16,2023-11-01 17:26:37.528049 +00:00,31,682,LE-03794,2023-11-01 13:43:45.776814 +00:00,,3,F,2023-11-01 17:26:37.536088 +00:00,
6545,4849,4873,14,24,2023-11-01 17:27:58.354933 +00:00,31,661,LE-03773,2023-11-01 13:43:45.776378 +00:00,,3,F,2023-11-01 17:27:58.377777 +00:00,
6042,1834,1834,0,0,2023-10-02 20:01:55.565044 +00:00,30,502,LE-03270,2023-10-01 23:12:34.067564 +00:00,,3,F,2023-10-02 20:01:55.580203 +00:00,
5982,1708,1708,0,0,2023-10-02 22:14:49.797078 +00:00,30,442,LE-03210,2023-10-01 23:12:34.066242 +00:00,,3,F,2023-10-02 22:14:49.805177 +00:00,
6540,3814,3814,0,0,2023-11-01 17:30:25.061685 +00:00,31,656,LE-03768,2023-11-01 13:43:45.776223 +00:00,,3,F,2023-11-01 17:30:25.072470 +00:00,
6572,413,415,0,2,2023-11-01 17:35:44.319453 +00:00,31,689,LE-03800,2023-11-01 13:43:45.776933 +00:00,,3,F,2023-11-01 17:35:44.337806 +00:00,
6548,2480,2519,29,39,2023-11-01 18:48:09.038458 +00:00,31,664,LE-03776,2023-11-01 13:43:45.776452 +00:00,,3,F,2023-11-01 18:48:09.056373 +00:00,
6564,1443,1451,0,8,2023-11-01 18:56:16.448629 +00:00,31,680,LE-03792,2023-11-01 13:43:45.776773 +00:00,,3,F,2023-11-01 18:56:16.463828 +00:00,
6541,1257,1287,20,30,2023-11-01 19:01:32.943014 +00:00,31,657,LE-03769,2023-11-01 13:43:45.776244 +00:00,,3,F,2023-11-01 19:01:32.951615 +00:00,
6571,331,334,0,3,2023-11-01 19:27:56.177745 +00:00,31,687,LE-03799,2023-11-01 13:43:45.776913 +00:00,,3,F,2023-11-01 19:27:56.224897 +00:00,
6559,2649,2664,5,15,2023-11-01 19:58:27.646070 +00:00,31,675,LE-03787,2023-11-01 13:43:45.776671 +00:00,,3,F,2023-11-01 19:58:27.654527 +00:00,
6569,3373,3395,12,22,2023-11-01 20:26:14.062076 +00:00,31,685,LE-03797,2023-11-01 13:43:45.776873 +00:00,,3,F,2023-11-01 20:26:14.072075 +00:00,
6570,2380,2396,6,16,2023-11-01 20:30:37.662376 +00:00,31,686,LE-03798,2023-11-01 13:43:45.776893 +00:00,,3,F,2023-11-01 20:30:37.669922 +00:00,
6562,3761,3782,11,21,2023-11-01 20:32:58.513240 +00:00,31,678,LE-03790,2023-11-01 13:43:45.776732 +00:00,,3,F,2023-11-01 20:32:58.522487 +00:00,
6542,3726,3734,0,8,2023-11-01 20:36:24.221138 +00:00,31,658,LE-03770,2023-11-01 13:43:45.776263 +00:00,,3,F,2023-11-01 20:36:24.229160 +00:00,
6544,1507,1516,0,9,2023-11-01 20:36:45.776901 +00:00,31,660,LE-03772,2023-11-01 13:43:45.776304 +00:00,,3,F,2023-11-01 20:36:45.785258 +00:00,
6574,476,477,0,1,2023-11-01 20:37:57.586803 +00:00,31,691,LE-03802,2023-11-01 13:43:45.776973 +00:00,,3,F,2023-11-01 20:37:57.597740 +00:00,
6543,2848,2852,0,4,2023-11-01 20:39:07.163607 +00:00,31,659,LE-03771,2023-11-01 13:43:45.776284 +00:00,,3,F,2023-11-01 20:39:07.175303 +00:00,
6563,2221,2232,1,11,2023-11-01 21:09:20.650740 +00:00,31,679,LE-03791,2023-11-01 13:43:45.776752 +00:00,,3,F,2023-11-01 21:09:20.663489 +00:00,
6575,873,883,0,10,2023-11-04 21:47:13.142735 +00:00,31,692,LE-03803,2023-11-01 13:43:45.776993 +00:00,,3,F,2023-11-04 21:47:13.151448 +00:00,
6561,851,866,5,15,2023-11-04 21:59:39.757551 +00:00,31,677,LE-03789,2023-11-01 13:43:45.776711 +00:00,,3,F,2023-11-04 21:59:39.766300 +00:00,
6567,1273,1282,0,9,2023-11-04 22:04:00.615078 +00:00,31,683,LE-03795,2023-11-01 13:43:45.776834 +00:00,,3,F,2023-11-04 22:04:00.622917 +00:00,
6547,2842,2876,24,34,2023-11-04 22:36:44.133830 +00:00,31,663,LE-03775,2023-11-01 13:43:45.776431 +00:00,,3,F,2023-11-04 22:36:44.145060 +00:00,
6608,1076,1088,2,12,2023-12-04 14:48:15.328115 +00:00,32,380,LE-03836,2023-12-02 21:42:52.793246 +00:00,,3,F,2023-12-04 14:48:15.336937 +00:00,
6597,26,26,0,0,2023-12-04 16:47:14.832836 +00:00,32,368,LE-03825,2023-12-02 21:42:52.792999 +00:00,,3,F,2023-12-04 16:47:14.840957 +00:00,
6578,503,511,0,8,2023-12-04 19:27:40.487866 +00:00,32,349,LE-03806,2023-12-02 21:42:52.792585 +00:00,,3,F,2023-12-04 19:27:40.494902 +00:00,
6652,403,418,5,15,2023-12-04 20:59:38.885705 +00:00,32,425,LE-03880,2023-12-02 21:42:52.794198 +00:00,,3,F,2023-12-04 20:59:38.894147 +00:00,
2088,211,211,0,0,2023-01-04 19:27:22.560359 +00:00,20,688,LE-00002,2023-01-02 22:45:23.311599 +00:00,1,1,F,2023-01-04 19:27:22.492872 +00:00,3
2089,500,512,2,12,2023-01-04 16:50:33.508131 +00:00,20,377,LE-00003,2023-01-02 22:45:23.332971 +00:00,1,1,F,2023-01-04 16:50:33.453292 +00:00,3
2090,687,698,1,11,2023-01-03 20:12:24.523006 +00:00,20,384,LE-00004,2023-01-02 22:45:23.345513 +00:00,1,1,F,2023-01-03 20:12:24.473312 +00:00,3
6565,1897,1898,0,1,2023-11-01 14:35:37.029356 +00:00,31,681,LE-03793,2023-11-01 13:43:45.776793 +00:00,,3,F,2023-11-01 14:35:37.038359 +00:00,
6558,2961,2966,0,5,2023-11-01 14:49:59.768793 +00:00,31,674,LE-03786,2023-11-01 13:43:45.776651 +00:00,,3,F,2023-11-01 14:49:59.776351 +00:00,
6560,1158,1170,2,12,2023-11-01 14:51:35.556518 +00:00,31,676,LE-03788,2023-11-01 13:43:45.776691 +00:00,,3,F,2023-11-01 14:51:35.571126 +00:00,
6556,1662,1662,0,0,2023-11-01 15:49:28.773942 +00:00,31,672,LE-03784,2023-11-01 13:43:45.776611 +00:00,,3,F,2023-11-01 15:49:28.782940 +00:00,
6531,1927,1933,0,6,2023-11-01 15:50:43.959363 +00:00,31,647,LE-03759,2023-11-01 13:43:45.776047 +00:00,,3,F,2023-11-01 15:50:43.967130 +00:00,
6538,3731,3786,45,55,2023-11-01 15:58:57.070448 +00:00,31,654,LE-03766,2023-11-01 13:43:45.776184 +00:00,,3,F,2023-11-01 15:58:57.081353 +00:00,
6528,5762,5791,19,29,2023-11-01 16:08:16.087677 +00:00,31,644,LE-03756,2023-11-01 13:43:45.775987 +00:00,,3,F,2023-11-01 16:08:16.096790 +00:00,
6549,296,296,0,0,2023-11-01 16:09:51.071236 +00:00,31,665,LE-03777,2023-11-01 13:43:45.776472 +00:00,,3,F,2023-11-01 16:09:51.079193 +00:00,
6532,1210,1214,0,4,2023-11-01 16:10:40.207496 +00:00,31,648,LE-03760,2023-11-01 13:43:45.776066 +00:00,,3,F,2023-11-01 16:10:40.216022 +00:00,
6554,996,1016,10,20,2023-11-01 16:12:11.928063 +00:00,31,670,LE-03782,2023-11-01 13:43:45.776571 +00:00,,3,F,2023-11-01 16:12:11.936554 +00:00,
6537,1651,1666,5,15,2023-11-01 16:13:33.534353 +00:00,31,653,LE-03765,2023-11-01 13:43:45.776164 +00:00,,3,F,2023-11-01 16:13:33.544806 +00:00,
6533,1558,1576,8,18,2023-11-01 16:14:48.757988 +00:00,31,649,LE-03761,2023-11-01 13:43:45.776086 +00:00,,3,F,2023-11-01 16:14:48.773920 +00:00,
6573,529,534,0,5,2023-11-01 16:24:15.411103 +00:00,31,690,LE-03801,2023-11-01 13:43:45.776953 +00:00,,3,F,2023-11-01 16:24:15.419542 +00:00,
6555,3022,3040,8,18,2023-11-01 16:36:48.678806 +00:00,31,671,LE-03783,2023-11-01 13:43:45.776591 +00:00,,3,F,2023-11-01 16:36:48.715011 +00:00,
6536,1517,1524,0,7,2023-11-01 16:38:50.868837 +00:00,31,652,LE-03764,2023-11-01 13:43:45.776145 +00:00,,3,F,2023-11-01 16:38:50.889322 +00:00,
6553,624,632,0,8,2023-11-01 16:41:56.401186 +00:00,31,669,LE-03781,2023-11-01 13:43:45.776551 +00:00,,3,F,2023-11-01 16:41:56.409301 +00:00,
6534,3054,3063,0,9,2023-11-01 16:43:46.127007 +00:00,31,650,LE-03762,2023-11-01 13:43:45.776105 +00:00,,3,F,2023-11-01 16:43:46.138211 +00:00,
6535,1315,1319,0,4,2023-11-01 16:44:35.548127 +00:00,31,651,LE-03763,2023-11-01 13:43:45.776125 +00:00,,3,F,2023-11-01 16:44:35.570684 +00:00,
6527,5215,5234,9,19,2023-11-01 16:49:15.991781 +00:00,31,643,LE-03755,2023-11-01 13:43:45.775968 +00:00,,3,F,2023-11-01 16:49:16.000304 +00:00,
6529,301,307,0,6,2023-11-01 16:57:17.717608 +00:00,31,645,LE-03757,2023-11-01 13:43:45.776007 +00:00,,3,F,2023-11-01 16:57:17.725110 +00:00,
6539,2694,2711,7,17,2023-11-01 17:00:23.470522 +00:00,31,655,LE-03767,2023-11-01 13:43:45.776204 +00:00,,3,F,2023-11-01 17:00:23.478901 +00:00,
6550,2027,2034,0,7,2023-11-01 17:01:26.315886 +00:00,31,666,LE-03778,2023-11-01 13:43:45.776492 +00:00,,3,F,2023-11-01 17:01:26.324379 +00:00,
6552,2045,2053,0,8,2023-11-01 17:01:55.758755 +00:00,31,668,LE-03780,2023-11-01 13:43:45.776532 +00:00,,3,F,2023-11-01 17:01:55.767718 +00:00,
6551,210,213,0,3,2023-11-01 17:03:08.814126 +00:00,31,667,LE-03779,2023-11-01 13:43:45.776512 +00:00,,3,F,2023-11-01 17:03:08.821658 +00:00,
6530,200,200,0,0,2023-11-01 17:05:57.576891 +00:00,31,646,LE-03758,2023-11-01 13:43:45.776027 +00:00,,3,F,2023-11-01 17:05:57.587115 +00:00,
6546,730,732,0,2,2023-11-01 17:07:16.296968 +00:00,31,662,LE-03774,2023-11-01 13:43:45.776410 +00:00,,3,F,2023-11-01 17:07:16.306003 +00:00,
6568,2229,2239,0,10,2023-11-01 17:12:49.135592 +00:00,31,684,LE-03796,2023-11-01 13:43:45.776854 +00:00,,3,F,2023-11-01 17:12:49.146163 +00:00,
6557,5803,5821,8,18,2023-11-01 17:18:34.919212 +00:00,31,673,LE-03785,2023-11-01 13:43:45.776631 +00:00,,3,F,2023-11-01 17:18:34.928483 +00:00,
2091,600,605,0,5,2023-01-04 16:35:04.258545 +00:00,20,630,LE-00005,2023-01-02 22:45:23.354830 +00:00,1,1,F,2023-01-04 16:35:04.168440 +00:00,3
2092,231,234,0,3,2023-01-04 15:25:42.874742 +00:00,20,375,LE-00006,2023-01-02 22:45:23.362280 +00:00,1,1,F,2023-01-04 15:25:42.829400 +00:00,3
2093,929,943,4,14,2023-01-04 16:43:19.104263 +00:00,20,398,LE-00007,2023-01-02 22:45:23.369563 +00:00,1,1,F,2023-01-04 16:43:19.040912 +00:00,3
2094,64,64,0,0,2023-01-04 15:48:09.554676 +00:00,20,418,LE-00008,2023-01-02 22:45:23.377898 +00:00,1,1,F,2023-01-04 15:48:09.488167 +00:00,3
2095,49,52,0,3,2023-01-04 15:43:24.222397 +00:00,20,415,LE-00009,2023-01-02 22:45:23.387514 +00:00,1,1,F,2023-01-04 15:43:24.169116 +00:00,3
2096,269,269,0,0,2023-01-04 14:58:16.879846 +00:00,20,348,LE-00010,2023-01-02 22:45:23.394980 +00:00,1,1,F,2023-01-04 14:58:16.826519 +00:00,3
2097,308,366,48,58,2023-01-09 17:37:54.474052 +00:00,20,423,LE-00011,2023-01-02 22:45:23.402326 +00:00,1,1,F,2023-01-09 17:37:54.335318 +00:00,3
2098,5259,5280,11,21,2023-01-04 16:37:42.845876 +00:00,20,634,LE-00012,2023-01-02 22:45:23.409713 +00:00,1,1,F,2023-01-04 16:37:42.795057 +00:00,3
2099,2400,2401,0,1,2023-01-02 23:29:23.217120 +00:00,20,629,LE-00013,2023-01-02 22:45:23.416817 +00:00,1,3,F,2023-01-02 23:29:23.061946 +00:00,1
2100,21,30,0,9,2023-01-09 17:39:10.144929 +00:00,20,434,LE-00014,2023-01-02 22:45:23.424787 +00:00,1,1,F,2023-01-09 17:39:10.001742 +00:00,3
2101,355,362,0,7,2023-01-04 15:59:19.571217 +00:00,20,391,LE-00015,2023-01-02 22:45:23.433323 +00:00,1,1,F,2023-01-04 15:59:19.524300 +00:00,3
2102,3109,3126,7,17,2023-01-04 15:33:38.542999 +00:00,20,478,LE-00016,2023-01-02 22:45:23.440835 +00:00,1,1,F,2023-01-04 15:33:38.491787 +00:00,3
2103,426,427,0,1,2023-01-04 15:27:45.100982 +00:00,20,616,LE-00017,2023-01-02 22:45:23.448896 +00:00,1,1,F,2023-01-04 15:27:45.054315 +00:00,3
2104,1191,1192,0,1,2023-01-04 15:23:17.430544 +00:00,20,621,LE-00018,2023-01-02 22:45:23.457781 +00:00,1,1,F,2023-01-04 15:23:17.359982 +00:00,3
2105,248,248,0,0,2023-01-04 15:09:53.649114 +00:00,20,474,LE-00019,2023-01-02 22:45:23.465465 +00:00,1,1,F,2023-01-04 15:09:53.593874 +00:00,3
2106,4313,4321,0,8,2023-01-03 16:48:57.919070 +00:00,20,472,LE-00020,2023-01-02 22:45:23.473305 +00:00,1,1,F,2023-01-03 16:48:57.865007 +00:00,3
2107,293,293,0,0,2023-01-03 16:41:14.626544 +00:00,20,665,LE-00021,2023-01-02 22:45:23.481024 +00:00,1,1,F,2023-01-03 16:41:14.557253 +00:00,3
2108,140,174,24,34,2023-01-09 17:04:50.108735 +00:00,20,420,LE-00022,2023-01-02 22:45:23.488911 +00:00,1,1,F,2023-01-09 17:04:49.929551 +00:00,3
2109,61,67,0,6,2023-01-03 14:31:15.470620 +00:00,20,439,LE-00023,2023-01-02 22:45:23.496092 +00:00,1,1,F,2023-01-03 14:31:15.421151 +00:00,3
2110,270,277,0,7,2023-01-03 14:17:16.385701 +00:00,20,414,LE-00024,2023-01-02 22:45:23.503854 +00:00,1,1,F,2023-01-03 14:17:16.337923 +00:00,3
2111,3697,3704,0,7,2023-01-03 15:40:21.521326 +00:00,20,542,LE-00025,2023-01-02 22:45:23.511254 +00:00,1,1,F,2023-01-03 15:40:21.466782 +00:00,3
2112,4017,4023,0,6,2023-01-03 15:39:09.031552 +00:00,20,540,LE-00026,2023-01-02 22:45:23.518873 +00:00,1,1,F,2023-01-03 15:39:08.970438 +00:00,3
2113,458,459,0,1,2023-01-03 15:38:23.357510 +00:00,20,359,LE-00027,2023-01-02 22:45:23.526694 +00:00,1,1,F,2023-01-03 15:38:23.298498 +00:00,3
2114,4687,4697,0,10,2023-01-03 15:37:03.060167 +00:00,20,544,LE-00028,2023-01-02 22:45:23.535300 +00:00,1,1,F,2023-01-03 15:37:02.963289 +00:00,3
2115,1819,1823,0,4,2023-01-03 15:36:01.490915 +00:00,20,532,LE-00029,2023-01-02 22:45:23.542477 +00:00,1,1,F,2023-01-03 15:36:01.442570 +00:00,3
2116,2727,2727,0,0,2023-01-03 15:35:16.119943 +00:00,20,531,LE-00030,2023-01-02 22:45:23.554343 +00:00,1,1,F,2023-01-03 15:35:16.069920 +00:00,3
2117,3331,3331,0,0,2023-01-03 15:34:42.747667 +00:00,20,535,LE-00031,2023-01-02 22:45:23.568702 +00:00,1,1,F,2023-01-03 15:34:42.697404 +00:00,3
2118,3124,3136,2,12,2023-01-03 15:33:49.350315 +00:00,20,362,LE-00032,2023-01-02 22:45:23.576681 +00:00,1,1,F,2023-01-03 15:33:49.260033 +00:00,3
2119,1123,1134,1,11,2023-01-03 15:31:23.746718 +00:00,20,444,LE-00033,2023-01-02 22:45:23.583385 +00:00,1,1,F,2023-01-03 15:31:23.695647 +00:00,3
2120,4614,4634,10,20,2023-01-03 15:32:36.117375 +00:00,20,463,LE-00034,2023-01-02 22:45:23.590465 +00:00,1,1,F,2023-01-03 15:32:36.013366 +00:00,3
2121,4897,4914,7,17,2023-01-03 13:30:44.766577 +00:00,20,626,LE-00035,2023-01-02 22:45:23.597431 +00:00,1,1,F,2023-01-03 13:30:44.575348 +00:00,1
2122,3103,3114,1,11,2023-01-02 23:34:11.738559 +00:00,20,347,LE-00036,2023-01-02 22:45:23.604696 +00:00,1,1,F,2023-01-02 23:34:11.689557 +00:00,3
2123,1071,1079,0,8,2023-01-03 13:53:28.831050 +00:00,20,676,LE-00037,2023-01-02 22:45:23.611699 +00:00,1,1,F,2023-01-03 13:53:28.783685 +00:00,3
2124,26,27,0,1,2023-01-03 13:44:15.192839 +00:00,20,355,LE-00038,2023-01-02 22:45:23.618627 +00:00,1,1,F,2023-01-03 13:44:15.128620 +00:00,3
2125,2951,2952,0,1,2023-01-03 15:17:55.310992 +00:00,20,674,LE-00039,2023-01-02 22:45:23.626127 +00:00,1,1,F,2023-01-03 15:17:55.264789 +00:00,3
2126,887,907,10,20,2023-01-03 15:16:32.746354 +00:00,20,380,LE-00040,2023-01-02 22:45:23.633122 +00:00,1,1,F,2023-01-03 15:16:32.682844 +00:00,3
2127,1136,1141,0,5,2023-01-03 15:08:18.970920 +00:00,20,459,LE-00041,2023-01-02 22:45:23.640083 +00:00,1,1,F,2023-01-03 15:08:18.924891 +00:00,3
2128,1844,1849,0,5,2023-01-03 15:04:35.522799 +00:00,20,681,LE-00042,2023-01-02 22:45:23.647025 +00:00,1,1,F,2023-01-03 15:04:35.466599 +00:00,3
2129,798,798,0,0,2023-01-03 15:01:53.807251 +00:00,20,456,LE-00043,2023-01-02 22:45:23.654063 +00:00,1,1,F,2023-01-03 15:01:53.760595 +00:00,3
2130,3231,3266,25,35,2023-01-03 15:14:54.580088 +00:00,20,449,LE-00044,2023-01-02 22:45:23.661176 +00:00,1,1,F,2023-01-03 15:14:54.486034 +00:00,3
2131,1097,1101,0,4,2023-01-03 15:13:17.772245 +00:00,20,625,LE-00045,2023-01-02 22:45:23.668238 +00:00,1,1,F,2023-01-03 15:13:17.723335 +00:00,3
2132,2319,2343,14,24,2023-01-03 15:11:24.928253 +00:00,20,363,LE-00046,2023-01-02 22:45:23.675486 +00:00,1,1,F,2023-01-03 15:11:24.872867 +00:00,3
2133,5903,5959,46,56,2023-01-03 15:10:10.193677 +00:00,20,530,LE-00047,2023-01-02 22:45:23.682685 +00:00,1,1,F,2023-01-03 15:10:10.145153 +00:00,3
2134,1320,1320,0,0,2023-01-03 14:59:52.717849 +00:00,20,453,LE-00048,2023-01-02 22:45:23.689348 +00:00,1,1,F,2023-01-03 14:59:52.667919 +00:00,3
2135,3,3,0,0,2023-01-09 17:02:54.962683 +00:00,20,427,LE-00049,2023-01-02 22:45:23.696561 +00:00,1,1,F,2023-01-09 17:02:54.728444 +00:00,3
2136,2409,2436,17,27,2023-01-03 14:51:07.178447 +00:00,20,636,LE-00050,2023-01-02 22:45:23.703643 +00:00,1,1,F,2023-01-03 14:51:07.131246 +00:00,3
2137,1892,1899,0,7,2023-01-03 14:46:58.959491 +00:00,20,454,LE-00051,2023-01-02 22:45:23.710653 +00:00,1,1,F,2023-01-03 14:46:58.903277 +00:00,3
2138,210,226,6,16,2023-01-04 12:14:12.796011 +00:00,20,455,LE-00052,2023-01-02 22:45:23.717712 +00:00,1,1,F,2023-01-04 12:14:12.688514 +00:00,3
2139,102,102,0,0,2023-01-03 14:43:35.621746 +00:00,20,351,LE-00053,2023-01-02 22:45:23.725368 +00:00,1,1,F,2023-01-03 14:43:35.561480 +00:00,3
2140,72,73,0,1,2023-01-03 14:42:30.956820 +00:00,20,417,LE-00054,2023-01-02 22:45:23.732449 +00:00,1,1,F,2023-01-03 14:42:30.906238 +00:00,3
2141,1650,1688,28,38,2023-01-03 14:40:06.808277 +00:00,20,397,LE-00055,2023-01-02 22:45:23.739443 +00:00,1,1,F,2023-01-03 14:40:06.761745 +00:00,3
2142,1,4,0,3,2023-01-09 17:01:48.603339 +00:00,20,432,LE-00056,2023-01-02 22:45:23.746259 +00:00,1,1,F,2023-01-09 17:01:48.548662 +00:00,3
2143,1575,1577,0,2,2023-01-03 14:34:45.931099 +00:00,20,465,LE-00057,2023-01-02 22:45:23.753156 +00:00,1,1,F,2023-01-03 14:34:45.830392 +00:00,3
2144,2453,2483,20,30,2023-01-03 14:33:11.446979 +00:00,20,457,LE-00058,2023-01-02 22:45:23.760137 +00:00,1,1,F,2023-01-03 14:33:11.400386 +00:00,3
2145,1112,1116,0,4,2023-01-03 14:28:09.815911 +00:00,20,458,LE-00059,2023-01-02 22:45:23.767105 +00:00,1,1,F,2023-01-03 14:28:09.713353 +00:00,3
2146,3731,3762,21,31,2023-01-03 14:26:50.665540 +00:00,20,628,LE-00060,2023-01-02 22:45:23.773981 +00:00,1,1,F,2023-01-03 14:26:50.604377 +00:00,3
2147,1110,1112,0,2,2023-01-03 14:23:32.653032 +00:00,20,534,LE-00061,2023-01-02 22:45:23.780932 +00:00,1,1,F,2023-01-03 14:23:32.578472 +00:00,3
2148,4439,4451,2,12,2023-01-03 14:19:55.027627 +00:00,20,627,LE-00062,2023-01-02 22:45:23.787899 +00:00,1,1,F,2023-01-03 14:19:54.978088 +00:00,3
2149,1142,1151,0,9,2023-01-03 14:15:32.638928 +00:00,20,365,LE-00063,2023-01-02 22:45:23.794854 +00:00,1,1,F,2023-01-03 14:15:32.593029 +00:00,3
2150,2707,2715,0,8,2023-01-03 14:13:40.636693 +00:00,20,623,LE-00064,2023-01-02 22:45:23.801869 +00:00,1,1,F,2023-01-03 14:13:40.590057 +00:00,3
2151,1956,1970,4,14,2023-01-03 14:11:43.892324 +00:00,20,441,LE-00065,2023-01-02 22:45:23.808927 +00:00,1,1,F,2023-01-03 14:11:43.847460 +00:00,3
